Gene name,Subregion,TPM,Average_brain,Fold_change,Expression_level
TSPAN6,"hippocampus, CA2",6.0,4.400518134715026,0.4472890982409561,Normal
TNMD,"hippocampus, CA2",0.3,0.23160621761658032,0.3732885166639086,Normal
DPM1,"hippocampus, CA2",9.4,7.684974093264249,0.29062036031676197,Normal
SCYL3,"hippocampus, CA2",5.3,4.762694300518135,0.1542144091820954,Normal
C1orf112,"hippocampus, CA2",1.1,1.570984455958549,-0.5141653822263934,Normal
FGR,"hippocampus, CA2",5.2,5.487564766839378,-0.07765443886371463,Normal
CFH,"hippocampus, CA2",4.2,3.8818652849740936,0.11363927580098018,Normal
FUCA2,"hippocampus, CA2",17.3,18.162694300518137,-0.07020619371324668,Normal
GCLC,"hippocampus, CA2",20.4,22.676683937823835,-0.1526405349860054,Normal
NFYA,"hippocampus, CA2",18.8,20.393264248704664,-0.11736005697723322,Normal
STPG1,"hippocampus, CA2",3.8,5.942487046632125,-0.6450674348304511,Normal
NIPAL3,"hippocampus, CA2",48.3,63.58549222797927,-0.3966744462857242,Normal
LAS1L,"hippocampus, CA2",8.1,8.107772020725388,-0.001383614799511486,Normal
ENPP4,"hippocampus, CA2",17.2,21.013471502590672,-0.2889059552854347,Normal
SEMA3F,"hippocampus, CA2",6.5,9.034715025906737,-0.4750393779956789,Normal
ANKIB1,"hippocampus, CA2",74.8,92.06269430051813,-0.2995783948808143,Normal
CYP51A1,"hippocampus, CA2",44.5,52.538860103626945,-0.23957956365572874,Normal
KRIT1,"hippocampus, CA2",1.5,1.2792746113989637,0.22963651171722232,Normal
RAD52,"hippocampus, CA2",13.4,12.552331606217615,0.09427762978961444,Normal
BAD,"hippocampus, CA2",52.5,44.86839378238342,0.22661788404299732,Normal
LAP3,"hippocampus, CA2",21.6,23.438341968911917,-0.11783920456232734,Normal
CD99,"hippocampus, CA2",99.1,111.22124352331606,-0.16647541005699726,Normal
HS3ST1,"hippocampus, CA2",6.7,8.067357512953368,-0.2679350962368969,Normal
AOC1,"hippocampus, CA2",1.2,0.9020725388601036,0.41171905029842887,Normal
WNT16,"hippocampus, CA2",0.6,0.45906735751295336,0.386256649360401,Normal
HECW1,"hippocampus, CA2",14.6,21.23264248704663,-0.5403155624608551,Normal
MAD1L1,"hippocampus, CA2",13.4,13.16839378238342,0.025153617389856667,Normal
LASP1,"hippocampus, CA2",52.9,52.163730569948186,0.020220672511344677,Normal
SNX11,"hippocampus, CA2",12.3,11.129533678756477,0.14426516973331183,Normal
TMEM176A,"hippocampus, CA2",18.3,22.318652849740932,-0.28640630044613036,Normal
M6PR,"hippocampus, CA2",53.0,45.06528497409327,0.23397584595077137,Normal
KLHL13,"hippocampus, CA2",4.2,6.045595854922279,-0.5254952108408504,Normal
CYP26B1,"hippocampus, CA2",19.5,13.907772020725387,0.4875828005760614,Normal
ICA1,"hippocampus, CA2",14.8,16.170466321243524,-0.12776410775831268,Normal
DBNDD1,"hippocampus, CA2",31.6,37.79481865284974,-0.25826390841883345,Normal
ALS2,"hippocampus, CA2",10.4,9.649740932642487,0.10802141249981029,Normal
CASP10,"hippocampus, CA2",8.1,7.541450777202073,0.1030798211412578,Normal
CFLAR,"hippocampus, CA2",72.3,62.12176165803109,0.21889690471311457,Normal
TFPI,"hippocampus, CA2",9.4,8.954922279792745,0.06997984574456914,Normal
NDUFAF7,"hippocampus, CA2",9.2,7.664766839378238,0.26339195509967694,Normal
RBM5,"hippocampus, CA2",42.5,43.61139896373057,-0.037242428592735154,Normal
MTMR7,"hippocampus, CA2",17.3,16.96165803108808,0.028494835159310353,Normal
SLC7A2,"hippocampus, CA2",17.2,14.484455958549223,0.2479030674519814,Normal
ARF5,"hippocampus, CA2",73.7,62.829533678756476,0.23022174688905414,Normal
SARM1,"hippocampus, CA2",9.0,7.946632124352332,0.1795814425478035,Normal
POLDIP2,"hippocampus, CA2",38.0,36.29637305699482,0.06617402554474035,Normal
PLXND1,"hippocampus, CA2",21.5,28.462176165803108,-0.4047093120827115,Normal
AK2,"hippocampus, CA2",19.9,24.96839378238342,-0.3273345848600127,Normal
CD38,"hippocampus, CA2",4.7,4.446632124352332,0.07994770319558316,Normal
FKBP4,"hippocampus, CA2",107.5,104.51450777202072,0.04063344154678558,Normal
KDM1A,"hippocampus, CA2",9.6,7.800518134715026,0.2994644503737298,Normal
RBM6,"hippocampus, CA2",28.0,26.12642487046632,0.09991710681847543,Normal
CAMKK1,"hippocampus, CA2",45.7,28.18860103626943,0.6970822846812407,Normal
RECQL,"hippocampus, CA2",7.0,7.605181347150259,-0.11962772766765314,Normal
VPS50,"hippocampus, CA2",9.1,7.686528497409326,0.24353437109623194,Normal
HSPB6,"hippocampus, CA2",19.1,31.811917098445594,-0.7359946781302212,Normal
ARHGAP33,"hippocampus, CA2",18.9,20.03886010362694,-0.0844142097341735,Normal
NDUFAB1,"hippocampus, CA2",51.4,45.40414507772021,0.17894434802389042,Normal
PDK4,"hippocampus, CA2",43.4,42.192746113989635,0.040700054280331764,Normal
SLC22A16,"hippocampus, CA2",0.1,0.11606217616580312,-0.21489788458986508,Normal
ZMYND10,"hippocampus, CA2",5.4,2.7300518134715026,0.9840310750319432,Normal
ABCB5,"hippocampus, CA2",0.9,0.8435233160621762,0.09349705443341307,Normal
ARX,"hippocampus, CA2",11.2,8.053367875647668,0.4758345903494149,Normal
SLC25A13,"hippocampus, CA2",6.4,9.719689119170985,-0.6028382653565106,Normal
ST7,"hippocampus, CA2",27.1,25.44715025906736,0.09078874880665118,Normal
CDC27,"hippocampus, CA2",28.4,23.976683937823836,0.2442587871265265,Normal
SLC4A1,"hippocampus, CA2",1.1,0.9766839378238342,0.1715398477327916,Normal
HCCS,"hippocampus, CA2",8.3,6.896373056994818,0.26727351781221365,Normal
DVL2,"hippocampus, CA2",12.0,12.344559585492227,-0.04084096080773199,Normal
UPF1,"hippocampus, CA2",21.5,21.89326424870466,-0.026150414134131172,Normal
SKAP2,"hippocampus, CA2",8.6,11.908808290155442,-0.4696204855576846,Normal
SLC25A5,"hippocampus, CA2",60.6,61.59585492227979,-0.023515474684888724,Normal
MCUB,"hippocampus, CA2",2.2,2.0409326424870464,0.10827495428622395,Normal
POLR2J,"hippocampus, CA2",22.9,23.896891191709848,-0.061475348166918714,Normal
DHX33,"hippocampus, CA2",7.4,6.769430051813472,0.12849089868783103,Normal
MEOX1,"hippocampus, CA2",0.2,0.2601036269430052,-0.3790865165160058,Normal
THSD7A,"hippocampus, CA2",5.7,6.089119170984456,-0.09527162912184028,Normal
LIG3,"hippocampus, CA2",9.3,8.474093264248705,0.1341717094044593,Normal
RPAP3,"hippocampus, CA2",9.9,10.560103626943004,-0.0931235617147406,Normal
ACSM3,"hippocampus, CA2",10.3,8.994818652849741,0.19547823711742482,Normal
REXO5,"hippocampus, CA2",2.9,3.5507772020725388,-0.2920819392565289,Normal
CIAPIN1,"hippocampus, CA2",17.8,18.45181347150259,-0.05188537226298693,Normal
SPPL2B,"hippocampus, CA2",21.8,20.760621761658033,0.0704784832604035,Normal
ATOSB,"hippocampus, CA2",18.7,18.606735751295336,0.007213289862538026,Normal
COPZ2,"hippocampus, CA2",7.1,6.445077720207254,0.13962126868441513,Normal
PRKAR2B,"hippocampus, CA2",3.5,3.217098445595855,0.12159483785075417,Normal
MSL3,"hippocampus, CA2",12.9,9.8,0.3965174113045082,Normal
CREBBP,"hippocampus, CA2",50.2,49.83523316062177,0.010521285870795878,Normal
TSPOAP1,"hippocampus, CA2",56.8,32.66321243523316,0.7982242424271467,Normal
MPO,"hippocampus, CA2",0.2,0.14715025906735751,0.442709917504323,Normal
PON1,"hippocampus, CA2",0.7,0.6880829015544042,0.02477252797519002,Normal
GCFC2,"hippocampus, CA2",13.8,14.551295336787565,-0.07647931862299544,Normal
WDR54,"hippocampus, CA2",8.2,4.3818652849740936,0.9040787785792554,Normal
CROT,"hippocampus, CA2",6.4,5.605181347150259,0.19131085511138643,Normal
ABCB4,"hippocampus, CA2",0.7,0.5777202072538861,0.2769839644743945,Normal
KMT2E,"hippocampus, CA2",20.0,23.47461139896373,-0.231101275559419,Normal
RHBDD2,"hippocampus, CA2",192.1,136.90362694300518,0.4886968510532407,Normal
SOX8,"hippocampus, CA2",42.5,50.478756476683934,-0.24821352931089607,Normal
IBTK,"hippocampus, CA2",3.9,4.437305699481866,-0.18620982425070154,Normal
ZNF195,"hippocampus, CA2",9.3,9.22901554404145,0.011053951933089055,Normal
MYCBP2,"hippocampus, CA2",37.8,31.990155440414508,0.24075823190859388,Normal
FBXL3,"hippocampus, CA2",25.3,25.15854922279793,0.008088653855823372,Normal
ITGAL,"hippocampus, CA2",0.4,0.4393782383419689,-0.13546341726279398,Normal
PDK2,"hippocampus, CA2",37.1,29.965284974093265,0.30812709263792193,Normal
ITGA3,"hippocampus, CA2",8.4,8.67979274611399,-0.047271266883413904,Normal
ZFX,"hippocampus, CA2",28.3,30.555958549222797,-0.11065168643638253,Normal
LAMP2,"hippocampus, CA2",117.0,121.9476683937824,-0.05975364465267586,Normal
ITGA2B,"hippocampus, CA2",0.8,1.1580310880829014,-0.5336020787468444,Normal
ASB4,"hippocampus, CA2",5.7,5.805699481865285,-0.026507976964472817,Normal
GDE1,"hippocampus, CA2",32.3,25.78704663212435,0.3248876129298431,Normal
REX1BD,"hippocampus, CA2",39.7,33.72487046632124,0.23532610542324925,Normal
CRLF1,"hippocampus, CA2",14.3,13.183419689119171,0.11729050286236375,Normal
OSBPL7,"hippocampus, CA2",5.9,5.326943005181347,0.14740710938696056,Normal
TMEM98,"hippocampus, CA2",38.2,48.09585492227979,-0.33233992432485876,Normal
YBX2,"hippocampus, CA2",1.3,0.7316062176165803,0.8293723820517733,Normal
MAP3K14,"hippocampus, CA2",6.9,6.509844559585493,0.08397326639303185,Normal
ABCC8,"hippocampus, CA2",5.4,4.313471502590674,0.3241099825788324,Normal
TMEM132A,"hippocampus, CA2",68.1,80.20518134715026,-0.2360406412153903,Normal
AP2B1,"hippocampus, CA2",127.2,99.7056994818653,0.351350789680196,Normal
TAC1,"hippocampus, CA2",14.2,14.263730569948187,-0.0064604272889840254,Normal
ZNF263,"hippocampus, CA2",15.6,12.848186528497408,0.27998128608461614,Normal
CX3CL1,"hippocampus, CA2",44.9,32.534715025906735,0.46473552785631644,Normal
SPATA20,"hippocampus, CA2",13.4,16.424870466321245,-0.2936489921862963,Normal
TNFRSF12A,"hippocampus, CA2",4.1,5.321243523316062,-0.3761395193113179,Normal
DLX6,"hippocampus, CA2",1.7,1.7507772020725387,-0.042460756642920316,Normal
MAP3K9,"hippocampus, CA2",22.3,21.096891191709844,0.08001328906788328,Normal
RALA,"hippocampus, CA2",20.3,20.43419689119171,-0.009505815979231426,Normal
BAIAP2L1,"hippocampus, CA2",2.0,1.850259067357513,0.11227271356353938,Normal
KDM7A,"hippocampus, CA2",6.3,5.381347150259067,0.22738445067629282,Normal
ETV1,"hippocampus, CA2",19.8,16.318134715025906,0.2790242744142018,Normal
AGK,"hippocampus, CA2",8.8,6.069948186528498,0.5358193221475063,Normal
ALDH3B1,"hippocampus, CA2",2.7,3.4678756476683934,-0.361092759521916,Normal
TTC22,"hippocampus, CA2",2.1,2.0,0.07038932788796301,Normal
PHTF2,"hippocampus, CA2",9.4,9.587046632124352,-0.028425692925277798,Normal
CCL26,"hippocampus, CA2",0.1,0.19896373056994818,-0.9925054627354852,Normal
FARP2,"hippocampus, CA2",20.3,19.60880829015544,0.04997786786818722,Normal
USH1C,"hippocampus, CA2",8.7,4.6585492227979275,0.9011346638676918,Normal
GGCT,"hippocampus, CA2",7.7,5.934715025906736,0.37567968983231487,Normal
DBF4,"hippocampus, CA2",1.0,0.8575129533678757,0.22176963043689046,Normal
TBXA2R,"hippocampus, CA2",3.1,3.1445595854922277,-0.020589757623823864,Normal
IFRD1,"hippocampus, CA2",34.3,25.630569948186526,0.4203430161331572,Normal
LGALS14,"hippocampus, CA2",5.4,5.540932642487047,-0.03716942196638986,Normal
