Gene name,Subregion,TPM,Average_brain,Fold_change,Expression_level
TMPRSS11B,posterior insular cortex,0.9,1.0082901554404144,-0.16391395605350254,Normal
THNSL1,posterior insular cortex,5.2,5.2207253886010365,-0.005738651324958503,Normal
TRIM69,posterior insular cortex,2.5,1.811917098445596,0.46441114632317404,Normal
ATP6V0C,posterior insular cortex,408.4,349.69067357512955,0.2239035470640307,Normal
IFITM1,posterior insular cortex,82.0,108.34766839378237,-0.40197229259867995,Normal
LAMP1,posterior insular cortex,54.4,91.54766839378239,-0.7509164913502583,Normal
POMK,posterior insular cortex,24.5,20.954922279792747,0.22549257859418076,Normal
C16orf54,posterior insular cortex,3.2,3.52020725388601,-0.13758846560701934,Normal
KLHDC8B,posterior insular cortex,8.2,7.648704663212436,0.10040846704741505,Normal
SETD4,posterior insular cortex,14.2,13.486010362694302,0.07442731837879428,Normal
PTCH1,posterior insular cortex,18.8,21.576165803108807,-0.19870585128595034,Normal
CALHM1,posterior insular cortex,1.6,1.35440414507772,0.2404136114562972,Normal
NKAIN3,posterior insular cortex,31.1,26.81658031088083,0.21378930594228535,Normal
RNPC3,posterior insular cortex,59.3,48.4720207253886,0.29087987723384,Normal
ZNF267,posterior insular cortex,5.5,6.2341968911917105,-0.1807721008818083,Normal
IRS2,posterior insular cortex,56.4,52.48341968911917,0.10383343718387637,Normal
SPACDR,posterior insular cortex,5.1,7.7341968911917105,-0.6007542448069408,Normal
FAM186A,posterior insular cortex,3.2,2.9005181347150257,0.14176126569051065,Normal
SHOX,posterior insular cortex,4.0,3.8041450777202073,0.07242773305403848,Normal
BICD2,posterior insular cortex,15.1,15.125906735751297,-0.0024730790492327724,Normal
TMLHE,posterior insular cortex,10.7,10.97357512953368,-0.036422827688892996,Normal
SLITRK2,posterior insular cortex,18.0,16.693264248704665,0.10873081554752438,Normal
PLK5,posterior insular cortex,7.7,4.703626943005181,0.7110848050131527,Normal
RASA3,posterior insular cortex,11.5,11.460621761658032,0.004948545859444133,Normal
LRCH3,posterior insular cortex,22.2,23.130569948186526,-0.059241138524778414,Normal
ATP4B,posterior insular cortex,0.1,0.10569948186528497,-0.0799683046256226,Normal
NDUFA13,posterior insular cortex,139.1,172.3720207253886,-0.3094031965617203,Normal
ZNF566,posterior insular cortex,5.3,5.109326424870466,0.05285925002879739,Normal
ZNF529,posterior insular cortex,12.5,15.674093264248704,-0.32645389161393595,Normal
ZNF284,posterior insular cortex,4.6,4.317098445595855,0.09157186928239099,Normal
HTR3E,posterior insular cortex,1.4,0.8709844559585492,0.6847079500269271,Normal
DLEU7,posterior insular cortex,3.1,2.966321243523316,0.06359336978118971,Normal
TAL2,posterior insular cortex,0.4,0.5145077720207254,-0.3631928701800226,Normal
AIDA,posterior insular cortex,25.1,36.14041450777202,-0.5259256889222664,Normal
CDIN1,posterior insular cortex,4.3,5.358031088082901,-0.317366292111622,Normal
CD300LF,posterior insular cortex,1.8,2.627461139896373,-0.5456725203310009,Normal
ZPBP2,posterior insular cortex,3.7,2.7357512953367875,0.43558818863747145,Normal
KRT5,posterior insular cortex,0.4,0.5202072538860103,-0.3790865165993483,Normal
GSAP,posterior insular cortex,2.7,3.1813471502590676,-0.2366784008179081,Normal
HTR3D,posterior insular cortex,0.1,0.0538860103626943,0.8920173178923743,Normal
AGBL4,posterior insular cortex,17.5,9.332642487046632,0.9069973867513498,Normal
ARGFX,posterior insular cortex,6.3,5.408808290155441,0.2200410651058169,Normal
CYP2R1,posterior insular cortex,2.9,2.8227979274611394,0.03892704438222095,Normal
LRRC70,posterior insular cortex,1.1,1.1414507772020726,-0.05336512379074257,Normal
ANKRD46,posterior insular cortex,43.6,39.70569948186528,0.13498202375343263,Normal
PIP5K1C,posterior insular cortex,114.1,64.25492227979275,0.8284199096128605,Normal
CYP4F2,posterior insular cortex,0.5,0.2989637305699482,0.7419576233159341,Normal
TEX38,posterior insular cortex,0.6,0.5455958549222798,0.13712981693954315,Normal
ZBTB6,posterior insular cortex,4.3,4.734715025906736,-0.1389409352351897,Normal
C2orf76,posterior insular cortex,6.6,8.335751295336788,-0.33684620967426654,Normal
TAS2R42,posterior insular cortex,0.1,0.05751295336787565,0.7980411698521995,Normal
POLR3C,posterior insular cortex,3.9,3.7165803108808286,0.06949834069571906,Normal
UBL4B,posterior insular cortex,0.3,0.42279792746113987,-0.4950058038425862,Normal
WWOX,posterior insular cortex,11.8,16.913471502590674,-0.5193859447789738,Normal
CYP4Z1,posterior insular cortex,2.7,1.4751295336787564,0.8721177616449155,Normal
CENATAC,posterior insular cortex,0.9,1.1357512953367876,-0.3356500442168601,Normal
BCL9L,posterior insular cortex,16.9,13.843005181347149,0.287866074514424,Normal
POLR1D,posterior insular cortex,37.4,32.03782383419689,0.22326211394605727,Normal
