Gene name,Subregion,TPM,Average_brain,Fold_change,Expression_level
CACNG3,"hippocampus, CA2",31.3,14.792227979274612,1.081323292168586,High
TFAP2D,"hippocampus, CA2",0.5,0.15492227979274611,1.6903834573146388,High
DLEC1,"hippocampus, CA2",4.0,1.8984455958549222,1.075181344018573,High
IDS,"hippocampus, CA2",718.1,325.56528497409323,1.1412378892788584,High
TOMM34,"hippocampus, CA2",55.2,20.261658031088082,1.4459160308976682,High
STAP1,"hippocampus, CA2",0.3,0.07823834196891193,1.9390147973010816,High
FLT4,"hippocampus, CA2",7.6,2.937823834196891,1.37125153085195,High
DNAH5,"hippocampus, CA2",2.6,1.2528497409326425,1.0532982261003843,High
TG,"hippocampus, CA2",3.3,0.527979274611399,2.6439128202311895,High
ATP6V1H,"hippocampus, CA2",77.9,33.865803108808294,1.2017941194056103,High
PTGER3,"hippocampus, CA2",5.1,2.5367875647668394,1.0074945365183412,High
NNAT,"hippocampus, CA2",121.8,46.44922279792746,1.3907877709180214,High
MCOLN3,"hippocampus, CA2",2.3,0.2948186528497409,2.963734150591887,High
ITIH1,"hippocampus, CA2",0.1,0.0383419689119171,1.383003669319121,High
PKP2,"hippocampus, CA2",10.7,2.817616580310881,1.9250635876067477,High
CAMK2B,"hippocampus, CA2",203.3,91.87305699481865,1.1458964761833255,High
PSD,"hippocampus, CA2",330.9,104.64507772020725,1.6608908397373043,High
AHRR,"hippocampus, CA2",7.2,2.8865284974093264,1.3186614380238728,High
DMRT3,"hippocampus, CA2",1.3,0.3119170984455959,2.0592770782979217,High
PDZD4,"hippocampus, CA2",145.1,71.1238341968912,1.0286425141427367,High
PDK3,"hippocampus, CA2",29.8,14.843523316062177,1.0054787544048391,High
PFN2,"hippocampus, CA2",344.6,164.12642487046634,1.070115165572144,High
CAMK2A,"hippocampus, CA2",768.4,192.0,2.000751208056445,High
TRHDE,"hippocampus, CA2",37.2,7.274093264248705,2.3544632928848546,High
WSCD2,"hippocampus, CA2",30.1,9.811917098445596,1.617156537343869,High
ATP12A,"hippocampus, CA2",0.2,0.025906735751295335,2.9486008426459005,High
SPAG6,"hippocampus, CA2",6.8,3.0886010362694303,1.1385812205220993,High
ITGA8,"hippocampus, CA2",4.6,2.129015544041451,1.1114473781210363,High
SCGN,"hippocampus, CA2",29.7,2.295336787564767,3.69368517456847,High
MOXD1,"hippocampus, CA2",10.9,3.9207253886010367,1.4751356322291913,High
KCNN2,"hippocampus, CA2",36.4,15.36217616580311,1.2445558514667652,High
IL12RB2,"hippocampus, CA2",6.0,1.9119170984455958,1.6499425318774275,High
SEMA5B,"hippocampus, CA2",12.6,4.197927461139897,1.5856745910586432,High
TFAP2C,"hippocampus, CA2",1.7,0.8124352331606218,1.065210034310499,High
FKBP1A,"hippocampus, CA2",141.7,66.57512953367876,1.0897845226853888,High
TESC,"hippocampus, CA2",25.1,7.603626943005182,1.7229277083208496,High
CHGB,"hippocampus, CA2",135.7,63.78911917098445,1.0890384583738597,High
TBX5,"hippocampus, CA2",0.9,0.1067357512953368,3.075881510335823,High
RAPGEF4,"hippocampus, CA2",109.9,49.424870466321245,1.1528822962571799,High
CPA1,"hippocampus, CA2",0.3,0.1316062176165803,1.1887348506017479,High
TEKT2,"hippocampus, CA2",1.9,0.944041450777202,1.0090773068327252,High
PTGS1,"hippocampus, CA2",15.1,6.277720207253886,1.2662359137843602,High
NRP1,"hippocampus, CA2",62.4,26.703108808290153,1.2245383170886468,High
GRK3,"hippocampus, CA2",33.3,15.33264248704663,1.1189158192102706,High
CABP7,"hippocampus, CA2",50.9,11.229533678756477,2.180367637128927,High
CPNE6,"hippocampus, CA2",111.7,41.19067357512954,1.4392395624741456,High
SPEF1,"hippocampus, CA2",6.9,2.712953367875648,1.3467321120687392,High
PDYN,"hippocampus, CA2",28.1,9.040932642487046,1.6360266197964102,High
LIPG,"hippocampus, CA2",6.7,3.005181347150259,1.1567090427970819,High
PAGE4,"hippocampus, CA2",0.1,0.02901554404145078,1.7851021116810257,High
BRS3,"hippocampus, CA2",0.1,0.04870466321243524,1.037868184071009,High
VGLL1,"hippocampus, CA2",0.1,0.0036269430051813476,4.785102076876009,High
NDFIP2,"hippocampus, CA2",25.1,10.563730569948186,1.2485679533055665,High
CCL17,"hippocampus, CA2",0.6,0.244559585492228,1.2947764882779287,High
SMPD3,"hippocampus, CA2",36.0,11.472538860103626,1.6498122130510378,High
CRYM,"hippocampus, CA2",44.2,17.497927461139895,1.3368623171887506,High
ENTREP2,"hippocampus, CA2",3.5,1.6176165803108808,1.1134852321871713,High
TRPA1,"hippocampus, CA2",1.4,0.40880829015544046,1.775930469062373,High
NCALD,"hippocampus, CA2",110.9,46.7720207253886,1.2455417004861515,High
GML,"hippocampus, CA2",0.7,0.2088082901554404,1.745175930312898,High
SLC17A7,"hippocampus, CA2",547.3,129.0279792746114,2.0846479135018585,High
DKKL1,"hippocampus, CA2",0.3,0.14818652849740932,1.0175482007181784,High
PPP6R1,"hippocampus, CA2",88.8,43.56943005181347,1.0272434356364368,High
ICAM5,"hippocampus, CA2",70.8,16.277720207253886,2.120850704677856,High
MEIS3,"hippocampus, CA2",67.4,30.38860103626943,1.1492183306440988,High
ODAD1,"hippocampus, CA2",5.1,1.8424870466321244,1.4688427703597924,High
PLPPR2,"hippocampus, CA2",107.5,45.476165803108806,1.2411541321768778,High
KCNN1,"hippocampus, CA2",71.5,17.79740932642487,2.0062759908019125,High
PIK3R2,"hippocampus, CA2",62.5,28.743523316062177,1.1206192748430828,High
GRIK5,"hippocampus, CA2",59.2,27.248704663212436,1.1194095265261164,High
SIPA1L3,"hippocampus, CA2",43.1,18.54922279792746,1.2163291293137675,High
DNAH11,"hippocampus, CA2",3.9,1.3518134715025905,1.5285780272431462,High
WNT2,"hippocampus, CA2",0.7,0.19585492227979273,1.837569534574097,High
STX1A,"hippocampus, CA2",51.4,25.567875647668394,1.0074360627355532,High
LHX2,"hippocampus, CA2",68.0,23.671502590673576,1.522383459749512,High
NCS1,"hippocampus, CA2",410.7,191.63419689119172,1.099729916080013,High
KAZALD1,"hippocampus, CA2",0.8,0.37305699481865284,1.1006039407320203,High
ALDH3A1,"hippocampus, CA2",0.9,0.4481865284974093,1.0058257160247093,High
PPP1R9B,"hippocampus, CA2",143.8,70.07720207253885,1.0370465961333124,High
MMD,"hippocampus, CA2",111.1,36.10880829015544,1.6214361042371495,High
KLHL2,"hippocampus, CA2",89.0,43.53678756476684,1.031570376308697,High
GALNT18,"hippocampus, CA2",36.3,16.23678756476684,1.1607033235022763,High
RASAL1,"hippocampus, CA2",22.7,8.952849740932644,1.3422734192106245,High
IL26,"hippocampus, CA2",0.1,0.030051813471502594,1.734476038782511,High
NT5DC3,"hippocampus, CA2",45.0,15.372538860103628,1.5495695476372204,High
ULBP1,"hippocampus, CA2",2.8,0.9735751295336788,1.5240626078089685,High
TULP1,"hippocampus, CA2",0.3,0.04248704663212436,2.8198675304564396,High
CAP2,"hippocampus, CA2",86.5,39.37875647668394,1.1352825789798995,High
WASF1,"hippocampus, CA2",106.8,51.91088082901554,1.0408027741802865,High
B3GAT2,"hippocampus, CA2",34.7,13.669948186528499,1.3439278881179846,High
C6orf118,"hippocampus, CA2",5.3,2.1974093264248706,1.2701887241964112,High
MEP1A,"hippocampus, CA2",0.2,0.06683937823834198,1.581229780407723,High
MORC1,"hippocampus, CA2",1.4,0.1823834196891192,2.9403803400004134,High
EFCC1,"hippocampus, CA2",3.5,1.3259067357512955,1.400375622106012,High
SLC30A3,"hippocampus, CA2",40.5,15.755440414507772,1.3620718251725072,High
ITGA4,"hippocampus, CA2",7.7,1.4212435233160623,2.4377046710319314,High
PDE1A,"hippocampus, CA2",25.5,12.159067357512953,1.0684646737481238,High
SLC9A2,"hippocampus, CA2",2.9,1.1922279792746113,1.2823927641003028,High
FHL2,"hippocampus, CA2",19.5,7.875647668393782,1.308003647788461,High
LCT,"hippocampus, CA2",0.2,0.08031088082901554,1.3163326309188028,High
EPHA4,"hippocampus, CA2",85.5,31.698445595854924,1.431512323673087,High
TPSG1,"hippocampus, CA2",0.6,0.25025906735751297,1.261540158817432,High
ST6GALNAC5,"hippocampus, CA2",8.0,2.5870466321243524,1.6286939407876178,High
PLPPR4,"hippocampus, CA2",57.1,18.166321243523317,1.6522244482488129,High
CENPF,"hippocampus, CA2",0.7,0.26476683937823836,1.4026324780492696,High
FILIP1,"hippocampus, CA2",5.2,2.517098445595855,1.046749980743736,High
CNR1,"hippocampus, CA2",29.4,13.861139896373055,1.0847702500180612,High
SPACA1,"hippocampus, CA2",0.1,0.0031088082901554407,5.007494491582929,High
ADGB,"hippocampus, CA2",1.4,0.3922279792746114,1.835662469075182,High
FKBP1B,"hippocampus, CA2",29.8,10.567357512953368,1.4956976710415453,High
ELOVL3,"hippocampus, CA2",0.7,0.18652849740932642,1.907958862428664,High
KCNIP2,"hippocampus, CA2",71.3,30.201554404145075,1.2392792730285822,High
TNN,"hippocampus, CA2",0.1,0.046632124352331605,1.1006039392873215,High
DUSP4,"hippocampus, CA2",22.5,3.527461139896373,2.673222906764668,High
PTK2B,"hippocampus, CA2",132.2,55.19430051813472,1.260130972821305,High
KIF18A,"hippocampus, CA2",0.2,0.07305699481865285,1.4529056836158818,High
ADGRB2,"hippocampus, CA2",125.4,61.35751295336787,1.0312254367589324,High
GHSR,"hippocampus, CA2",1.9,0.5404145077720207,1.8138611080008706,High
HPCA,"hippocampus, CA2",288.0,51.57927461139896,2.4812054227216933,High
PTGFR,"hippocampus, CA2",1.0,0.472020725388601,1.0830778881920193,High
WIPF3,"hippocampus, CA2",58.7,14.707253886010363,1.9968326092085416,High
HYCC1,"hippocampus, CA2",14.8,6.854404145077721,1.1104940130853194,High
INHBA,"hippocampus, CA2",7.1,3.3300518134715027,1.0922743997131399,High
DNAI1,"hippocampus, CA2",4.0,1.9813471502590672,1.013518324137948,High
NEUROG3,"hippocampus, CA2",6.6,0.333160621761658,4.308176228887413,High
EGR2,"hippocampus, CA2",5.5,2.126943005181347,1.3706502440859742,High
ACTRT1,"hippocampus, CA2",0.1,0.012953367875647668,2.948600837798445,High
CCDC70,"hippocampus, CA2",1.2,0.5305699481865285,1.177419537837547,High
ATXN3L,"hippocampus, CA2",0.2,0.05181347150259067,1.948600845430302,High
ACVR1C,"hippocampus, CA2",12.2,4.756476683937824,1.3589159365112906,High
CKS2,"hippocampus, CA2",11.8,4.511917098445595,1.3869743944219664,High
MATN4,"hippocampus, CA2",0.1,0.023834196891191713,2.0688950766007155,High
ZNF831,"hippocampus, CA2",4.4,1.4165803108808288,1.635091128230263,High
BCAS4,"hippocampus, CA2",27.8,9.818652849740932,1.5014878820362676,High
IL17C,"hippocampus, CA2",0.1,0.039378238341968914,1.3445295216035038,High
NRN1,"hippocampus, CA2",91.6,36.94093264248705,1.310127308022662,High
SCGB2A1,"hippocampus, CA2",0.4,0.12279792746113989,1.7037137875556423,High
WNT1,"hippocampus, CA2",2.5,0.9113989637305699,1.4557734594702572,High
MYH2,"hippocampus, CA2",0.1,0.02901554404145078,1.7851021116810257,High
SLC25A23,"hippocampus, CA2",210.8,103.08704663212436,1.0320118042358972,High
FOSB,"hippocampus, CA2",39.1,14.817616580310881,1.399855199309078,High
TGM3,"hippocampus, CA2",0.1,0.01606217616580311,2.63826071934196,High
GFRA4,"hippocampus, CA2",0.4,0.07202072538860103,2.4735159629020806,High
PRKCG,"hippocampus, CA2",145.0,27.66321243523316,2.390012293614283,High
EDN2,"hippocampus, CA2",0.1,0.029533678756476684,1.7595670196611188,High
BCL11B,"hippocampus, CA2",21.2,5.422279792746114,1.9670928006684063,High
IL22,"hippocampus, CA2",0.1,0.03678756476683938,1.4427099152844012,High
FBXL16,"hippocampus, CA2",432.2,196.1937823834197,1.139419750653843,High
APOL5,"hippocampus, CA2",0.1,0.046632124352331605,1.1006039392873215,High
CHN1,"hippocampus, CA2",426.8,196.36735751295336,1.1200050482820239,High
ELL3,"hippocampus, CA2",0.4,0.18704663212435235,1.096602009970281,High
AP1M2,"hippocampus, CA2",0.3,0.14093264248704662,1.0899566961961187,High
FGF13,"hippocampus, CA2",49.8,19.655440414507773,1.3412170520599613,High
PLPPR3,"hippocampus, CA2",31.0,13.67461139896373,1.1807683799714908,High
INS-IGF2,"hippocampus, CA2",0.1,0.009326424870466322,3.422532021799566,High
TNNI3,"hippocampus, CA2",0.9,0.13471502590673576,2.740014224771314,High
MAS1,"hippocampus, CA2",15.2,2.1958549222797927,2.791216678283287,High
CACNG6,"hippocampus, CA2",1.1,0.4191709844559586,1.391892763262376,High
POMT1,"hippocampus, CA2",10.0,4.074093264248704,1.2954490879722471,High
FIBCD1,"hippocampus, CA2",22.1,2.9186528497409325,2.9206718403770617,High
PNCK,"hippocampus, CA2",73.3,35.18238341968912,1.0589599773068439,High
FBP2,"hippocampus, CA2",1.6,0.5461139896373056,1.5507978854568598,High
ULBP2,"hippocampus, CA2",2.6,1.1347150259067358,1.1961816008489836,High
GINS2,"hippocampus, CA2",4.9,2.1103626943005183,1.2152907823409542,High
TOP2A,"hippocampus, CA2",0.2,0.09430051813471502,1.0846623962608413,High
SSTR4,"hippocampus, CA2",1.6,0.39326424870466326,2.024500961575931,High
VSTM2L,"hippocampus, CA2",106.3,47.555958549222794,1.1604435760979126,High
GPR12,"hippocampus, CA2",14.9,6.754922279792746,1.14130125515393,High
TRPC4,"hippocampus, CA2",7.1,2.79119170984456,1.346937806902299,High
STOML3,"hippocampus, CA2",2.3,0.4968911917098446,2.210631988079344,High
KL,"hippocampus, CA2",3.3,0.9352331606217616,1.819068034741458,High
LARGE1,"hippocampus, CA2",66.2,31.146632124352333,1.0877550435135712,High
MICAL2,"hippocampus, CA2",109.3,52.87720207253886,1.0475756553373377,High
ANO3,"hippocampus, CA2",14.9,7.223834196891192,1.0444756454351005,High
CCNJL,"hippocampus, CA2",5.0,2.3917098445595855,1.0638857183658559,High
HRK,"hippocampus, CA2",12.8,3.8129533678756475,1.7471630179627566,High
AGAP2,"hippocampus, CA2",248.9,85.75906735751295,1.5372051088452428,High
KCNH3,"hippocampus, CA2",42.9,17.78341968911917,1.270444871687976,High
EGR4,"hippocampus, CA2",44.4,8.695854922279793,2.352159900156562,High
BCO1,"hippocampus, CA2",7.1,3.1860103626943004,1.1560680652673125,High
WNT10A,"hippocampus, CA2",1.7,0.49792746113989633,1.7715272575397938,High
PCDH8,"hippocampus, CA2",38.5,9.88341968911917,1.9617762362302393,High
CCN3,"hippocampus, CA2",12.5,4.180829015544042,1.5800671474390333,High
SPAG8,"hippocampus, CA2",2.4,1.1041450777202073,1.1201046601359836,High
BTG4,"hippocampus, CA2",0.3,0.13212435233160622,1.1830661005193548,High
